4.0	Femeia a vărsat vinete în tigaie.	O femeie pune vinete tocate într-o tigaie.	The woman droppped eggplant into the pan.	A woman puts chopped eggplant into a skillet.	3.961236476898194	3.9324745535850525
3.4	Un bărbat cântă la o trompetă.	Un bărbat cântă la un instrument muzical.	A man plays a trumpet.	A man is playing a musical instrument.	1.5093570947647097	3.3717116713523865
2.667	O femeie feliază o lămâie.	O femeie, într-o bucătărie, descojește o lămâie.	A woman is slicing a lemon.	A woman, in a kitchen, peels a lemon.	4.299047291278839	3.692588210105896
3.0	Un tigru încearcă să urce pe perete.	Un leu încearcă să urce peste un zid.	A tiger trys to climb the wall.	A lion is trying to climb up over a wall.	2.8904062509536743	3.0935344099998474
4.667	Un bărbat pregătește o frânghie de spânzurat.	Un bărbat leagă un laț.	A man is preparing a hanging rope.	A man is tying a noose.	1.1506439745426178	3.1177809834480286
3.2	O femeie dansează pe o scenă.	O femeie dansează.	A woman dances on a stage.	A woman is dancing.	2.7994969487190247	3.8455182313919067
0.2	Fata merge călare pe cal.	Fata pulverizează plantele cu apă.	The girl is riding the horse.	The girl is spraying the plants with water.	0.3875415027141571	0.6054629758000374
1.2	O persoană prăjește.	O persoană curăță un cartof.	A person is frying.	A person is peeling a potato.	2.237692773342133	1.6789689660072327
0.8	Un bărbat trage cu un pistol.	O femeie toacă usturoi.	A man is shooting a pistol.	A woman is chopping garlic.	0.4563389346003532	0.009481303859502077
0.8	O femeie își leagănă brațele.	O femeie feliază o ceapă.	A woman is swinging her arms.	A woman is slicing an onion.	0.3450419753789902	0.7993600517511368
0.75	Un bărbat se plimba afară.	Un bărbat dansează.	A man is walking outside.	A man is dancing.	0.5196809023618698	0.8993516117334366
0.25	Un bărbat își usucă mâinile.	O femeie își aranjează părul.	A man dries his hands.	A woman fixes her hair.	1.1735782027244568	0.4464089125394821
3.25	Un jucător de fotbal șutează mingea în poartă de la distanță.	Un jucător de fotbal șutează în poartă.	A soccer player is kicking the soccer ball into the goal from a long way down the field.	A soccer player kicks the ball into the goal.	4.432802498340607	4.250388145446777
3.333	O fată cântă la pian.	O fetiță cântă un pian cu coadă pe scenă.	A girl is playing the piano.	A little girl is playing a grand piano on stage.	3.440995514392853	3.2255667448043823
3.333	Un om desenează câteva figuri.	Un bărbat desenează pe o tablă digitală.	A man is drawing some figures.	A man is drawing on a digital dry erase board.	1.2094569206237793	3.075018525123596
2.0	Maimuța atârnă din copaci.	Maimuța s-a legănat din ramură în ramură.	The monkey is hanging from the trees.	The monkey swung from branch to branch.	2.9563000798225403	2.5615856051445007
3.0	Câțiva copii sar pe trambulină.	Doi băieți se joacă pe o trambulină.	Some children are jumping on Trampoline.	Two boy are playing on a trampoline.	2.647964656352997	3.0608943104743958
4.0	O femeie cu un cuțit feliază un ardei.	O femeie feliază ardei verde.	A woman with a knife is slicing a pepper.	A women slicing green pepper.	4.063759744167328	3.980274498462677
2.0	Un bărbat adaugă ulei în mașină.	Un bărbat pune gel anti-îngheț într-o mașină.	A man is adding oil to car.	A man is putting anti-freeze into a car.	2.369510233402252	2.060403674840927
0.4	Un bărbat feliază un morcov cu o mașină.	Un bărbat se cațără pe o frânghie.	A man is slicing a carrot by a machine.	A man is climbing a rope.	0.5688272416591644	1.1627456545829773
3.2	Un băiat a cântat la clape.	O persoană cântă la clapele de la un pian.	A boy played a keyboard.	A person is playing a piano keyboard.	3.488297164440155	2.687458097934723
0.4	O pisică se joacă cu o antenă.	Un băiat se joacă în noroi.	A cat is playing with an antenna.	A boy is playing in the mud.	0.9557819366455078	-0.5982029810547829
2.0	O femeie feliază dovleac.	O persoană feliază pepene galben.	A woman is slicing pumpkin.	A person is slicing cantaloupe.	1.7377841472625732	1.9625496864318848
4.5	Oamenii au aruncat manechinul peste marginea stâncii.	Niște oameni aruncă un manechin de pe o stâncă.	The people threw the dummy over the cliff edge.	Some people are throwing a dummy off a cliff.	4.482714533805847	3.7464582920074463
0.5	Se trage cu o armă.	Un cartof este descojit.	A gun is being fired.	A potato is being peeled.	0.54393719881773	-0.10910848155617714
0.5	O femeie taie o foaie de plastic.	O femeie cântă la o chitară pe străzi.	A woman is cutting a plastic sheet.	A woman is playing a guitar on streets.	1.058843433856964	1.4993274211883545
4.0	O femeie taie un ananas.	O femeie taie un ananas în bucăți.	A woman cuts a pineapple.	A woman is slicing a pineapple into pieces.	4.127419292926788	4.364350736141205
3.75	O femeie adaugă condimente pe o carne.	O femeie adaugă ingrediente cărnii de vită.	A woman is adding spices on a meat.	A woman adds ingredients to beef.	3.3770588040351868	3.0998265743255615
4.25	O persoană adaugă ulei în tigaie.	Bucătarul toarnă ulei în tigaie.	A person is adding oil in the pan.	The cook pouring oil into the pan.	3.3985480666160583	4.202379286289215
3.75	Un bucătar condimentează niște aluat.	Un bărbat condimentează niște aluat într-o tavă.	A cook seasons some dough.	A man is seasoning some dough in a pan.	4.107241630554199	4.312894940376282
2.75	Un băiat aleargă pe o plajă.	Doi băieți se joacă pe plajă.	A boy is running on a beach.	Two boys are playing in the beach.	4.0744441747665405	2.25798562169075
3.25	Un bebeluș de maimuță se scarpină.	Maimuța și-a scărpinat burta.	A baby monkey scratches itself.	The monkey scratched his tummy.	3.7068668007850647	3.2616519927978516
0.8	Un băiat merge cu o bicicletă pe o poartă.	O femeie merge călare pe un cal.	A boy is riding a bike on a gate.	A woman is riding a horse.	1.664406955242157	0.43409813195466995
0.25	Un bărbat face un truc cu cărți.	Un bărbat stoarce apă.	A man is doing a card trick.	A man is squeezing water.	0.5089130625128746	0.5894726514816284
0.75	Un bărbat cântă la pian.	Cineva cântă la chitară.	A man is playing the piano.	Someone is playing guitar.	2.707606256008148	1.4485011994838715
4.8	Un bărbat tunde iarbă.	Un tip tunde gazonul.	A man is mowing grass.	A guy is mowing the lawn.	2.068769782781601	4.205926954746246
0.8	O persoană amestecă apă și făină.	O persoană face autostopul pe un drum.	A person is mixing water and flour.	A person is hitchhiking on a road.	0.4349743202328682	0.5468981340527534
0.0	Cei doi câini erau în padoc.	Cowboyul și-a călărit calul în deșert.	The two dogs were in the pen.	The cowboy rode his horse in the desert.	0.7370118051767349	0.2081962302327156
3.0	Un bărbat merge pe o motocicletă într-o roată.	O persoană face trucuri pe o motocicletă.	A man is riding on one wheel on a motorcycle.	A person is performing tricks on a motorcycle.	3.353900611400604	2.332890033721924
3.75	O pisică deschide un sertar și se urcă înăuntru.	O pisică mare deschide un sertar din plastic cu labele și apoi sare înăuntru.	A cat opens a drawer and climbs inside.	A big cat opens a plastic drawer with his paws and then hops inside.	3.2816746830940247	3.6913830041885376
0.0	Un bărbat deschide o cutie folosind un cuțit.	Un bărbat cântă la o chitară.	A man is opening a box using a knife.	A man is playing a guitar.	1.3795503973960876	0.0015499876462854445
0.25	Un bărbat dă cu piciorul multă apă.	O femeie feliază un ardei roșu.	A man is kicking oots of water.	A woman is slicing a red pepper.	1.1134697496891022	-0.03362226765602827
0.0	Un bărbat mănâncă.	O femeie urcă pe stânci.	A man is eating.	A woman is rock climbing.	0.4720786213874817	0.14168611727654934
3.5	Un cățeluș se rostogolește în mod repetat dintr-o parte în alta în timp ce se află pe spate.	Un câine se rostogolește dintr-o parte în alta.	A puppy is repeatedly rolling from side to side while on its back.	A dog is rolling from side to side.	2.6817503571510315	3.2972124218940735
3.25	Un tânăr cântă la o chitară și cu vocea.	Un copil cântă la chitară.	A young boy sings and plays a guitar.	A kid plays the guitar.	4.014526009559631	3.413061201572418
0.4	Femeia descojește lămâie.	Bărbatul se echilibrează pe fir.	The woman is peeling lemon.	The man is balancing on the wire.	0.729825496673584	0.5603441223502159
0.8	Un bărbat cântă la trompetă.	Cineva se joacă cu o broască.	A man is playing the trumpet.	Someone is playing with a toad.	2.4389757215976715	0.31010398641228676
1.6	Un câine se uită în jur.	Un câine se uită la tejgheaua unui magazin.	A dog is looking around	A dog is watching a store counter.	3.314176201820373	2.506571412086487
1.2	O femeie feliază o ceapă.	Un bărbat este prezentat felind un morcov cu un cuțit.	A woman is slicing an onion.	A man is shown slicing a carrot with a knife.	1.04930579662323	1.3592509925365448
4.2	Bărbatul a făcut găuri în lemn.	Un bărbat găurește lemn.	The man drilled holes into the wood.	A man drills wood.	3.945456445217133	3.82891446352005
0.2	Cineva taie un cerc dintr-o foaie de hârtie roz.	Cineva toarnă sos de roșii într-o oală cu carne.	Someone is cutting a circle out of a pink sheet of paper.	Someone is pouring tomato sauce into a pot of meat.	0.9485670179128648	0.9013014286756516
0.2	Un bărbat cântă la flaut.	Un bărbat mângâie un câine legat.	A man is playing flute.	A man is petting a tied up dog.	0.2011124789714813	1.4325425028800964
0.5	Un bărbat pune carne într-o pungă.	Un bărbat conduce o mașină.	A man is placing meat in a bag.	A man is drivong a car.	1.3151592016220093	0.8728653192520142
0.0	O fată mănâncă o brioșă.	Un bărbat cântă la o trompetă.	A girl is eating a cupcake.	A man is playing a trumpet.	0.0588868465274572	0.07694200612604618
4.5	Un iepure adulmecă și pipăie cu labele un iepure împăiat.	Un iepure viu se joacă cu un iepuraș de pluș.	A rabbit is sniffing and pawing a stuffed rabbit.	A live rabbit is playing with a stuffed animal bunny.	3.942281007766724	3.5970813035964966
0.0	Un bărbat întinde unt pe pâine.	O femeie merge călare pe un cal.	A man is buttering bread.	A woman is ridint a horse.	1.1904528737068176	0.025813623797148466
0.75	O femeie stoarce niște felii de castravete.	O femeie se afundă în nămol verde.	A woman is squeezing some cucumber slices.	A woman is getting doused in green slime.	2.2712355852127075	0.9870100021362305
4.0	Un bărbat scoate interiorul unui ardei verde.	Cineva scoate semințele dintr-un ardei gras.	A man is taking out the insides of a green pepper.	Someone is removing the seeds from a bell pepper.	4.070338904857636	3.8342586159706116
2.75	Un bărbat scoate o bucată de pizza cu pepperoni dintr-o cutie de pizza și o pune pe capac după ce închide cutia.	Bărbatul a scos din cutie o bucată de pizza cu pepperoni.	A man takes a piece of pepperoni pizza out of a pizza box and puts it on the lid after he closes the box.	The man took a piece of pepperoni pizza out of the box.	4.230645298957825	3.4587520360946655
3.4	Bărbatul a adăugat legume la zeama din oală.	Un bărbat adaugă legume feliate într-un vas de gătit cu apă.	The man added vegetables to the broth in the pot.	A man is adding sliced vegetables to a cooking bowl with water.	3.8585010170936576	3.5934415459632874
3.4	Bărbatul a alergat și a sărit pe perete.	Un bărbat sare într-un perete.	The man ran and jumped against the wall.	A man jumps into a wall.	3.8665559887886047	3.434891402721405
2.4	Bărbatul condimentează cârnații.	Bărbatul a adăugat condimente în apă într-un castron.	The man is seasoning the sausages.	The man added seasoning to water in a bowl.	2.071273922920227	2.3408369719982147
3.0	Un clovn cântă și oameni dansează.	Un clovn cântă.	A clown is singing and people are dancing.	A clown is singing.	3.92095148563385	2.823617458343506
0.4	O femeie hrănește un aardvark.	O femeie toacă usturoi.	A woman is feeding an aardvark.	A woman is chopping up garlic.	2.0513837039470677	1.3275255262851715
3.929	O persoană clătește o carne de friptură cu apă.	Un bărbat clătește o bucată de carne de friptură mare.	A person is rinsing a steak off with water.	A man is rinsing a large steak.	3.629627823829651	3.369585871696472
3.0	Un băiat a mers cu bicicleta deasupra unui gard metalic.	Un biciclist BMX se plimbă de-a lungul vârfului unui gard.	A boy rode his bike on top of a metal fence.	A BMX biker rides along the top of a fence.	3.423506021499634	3.1044802069664
1.75	Un bărbat aruncă cuțite spre un copac.	Un bărbat arată magie.	A man is throwing knives at a tree.	A man is showing magic.	1.6355569660663605	0.30055563896894455
2.6	Fete merg pe scenă.	Femeile model merg pe un podium.	Girls are walking on the stage.	Women models are walking down a catwalk.	1.9469398260116575	2.684500515460968
3.5	O femeie face exerciții cu greutăți.	O femeie face exerciții fizice cu o bară.	A woman is doing weight exercises.	A woman is exercising with a barbell.	2.419406473636627	3.8087403774261475
0.5	Un bărbat curăță un cartof.	Un bărbat face drumeții.	A man is peeling a potato.	A man is hiking.	0.2941667661070823	0.5237473919987679
3.5	O pasăre mare stând pe o masă ia un pahar de plastic ce conține lichid și îl pune într-un castron care conține ceva.	O pasăre ridică un pahar de plastic care conține un lichid cu ciocul și pune paharul într-un castron.	A large bird standing on a table picks up a plastic glass containing liquid and places it in a bowl of something.	A bird picks up a plastic cup containing a liquid with it's beak and puts the cup into a bowl.	4.000953137874603	4.061374068260193
0.0	O femeie este în ploaie.	O mașină circulă de-a lungul drumului.	A woman is in the rain.	A car is driving along the road.	-0.0259848218411207	0.22640017792582512
0.0	O femeie lovește un bărbat.	Un bărbat ține un loris lent.	A woman is hitting a man.	A man is holding a slow loris.	-0.1085445564240217	-0.16392532736063004
0.0	O femeie călărește un elefant.	Un bărbat se ridică.	A woman is riding an elephant.	A man is lifting himself.	0.8004420250654221	-0.4012951999902725
1.0	Un bărbat ridică greutăți.	O femeie își antrenează abdomenul.	A man is lifting weights.	A woman is exercising her abs.	1.3865895569324491	2.3329585790634155
2.0	O persoană merge pe un jetski pe valuri.	O femeie călărește pe un seadoo.	A person is riding a jetski in the waves.	A woman is riding a seadoo.	1.5860508382320404	2.380923628807068
0.6	O femeie poartă căști.	O femeie toacă niște frunze de shiso.	A woman is wearing headphones.	A woman is chopping some shiso leaves.	0.3229368478059768	0.7692614942789078
4.0	Un pisoi își mănâncă mâncarea dintr-o farfurie.	Un pisoi mănâncă niște mâncare.	A kitten is eating its food from a plate.	A kitten eats some food.	3.943612277507782	3.709149658679962
0.5	O femeie citește o revistă mondenă.	O femeie feliază o bucată de carne în bucăți.	A woman is reading a lifestyle magazine.	A woman is slicing a meat into pieces.	1.335875391960144	1.8881255388259888
2.5	Un bărbat toarnă chili într-un castron.	Un bărbat deschide o conservă și toarnă conținutul într-un castron.	A man is pouring chili into a bowl.	A man opens a can and pours the contents into a bowl.	3.4370598196983337	2.4280759692192078
3.25	Pasărea a mâncat mâncarea din copac dintr-un castron.	O pasăre mănâncă dintr-un castron.	The bird ate the food in the tree from a bowl.	A bird is eating from a bowl.	4.057823121547699	3.565109372138977
2.0	Un grup de fete ies dintr-un taxi.	Un videoclip cu Rihanna ieșind dintr-un taxi.	A group of girls are exiting a taxi.	A video clip of Rihanna leaving a taxi.	2.806923985481262	2.912163734436035
0.0	O femeie condimentează o bucată de carne.	Un bărbat încarcă o pușcă cu gloanțe.	A woman is seasoning a piece of meat.	A man is loading a rifle with bullets.	0.8900752663612366	0.042061288841068745
0.8	Un bărbat toacă frunze de coriandru.	Un bărbat cântă la o chitară.	A man is chopping coriander leaf.	A man is playing a guitar.	1.965704709291458	0.9196561574935913
0.8	Un bărbat ia o felie de pizza.	Un bărbat vorbește la telefonul său mobil.	A man takes a slice of pizza.	A man talks on his cell phone.	0.3820177540183067	0.6956317275762558
0.4	Un bărbat așează carne într-o pungă de plastic.	O femeie poartă un wallaby într-o geantă.	A man is placing meat inside a plastic bag.	A woman is carrying a wallaby in a bag.	1.329151690006256	0.7697231322526932
0.0	Un rabin vorbește.	Un om merge pe o sârmă.	A rabbi is talking.	A man is walking on a rope.	-0.0430503999814391	0.0551232835277915
0.0	Un bărbat călarește un cal.	O femeie freacă piciorul unui bebeluș.	A man rides a horse.	A woman rubs a baby's leg.	0.3424964100122452	-0.7606847584247589
0.0	Un bărbat cântă la chitară.	Cineva se întinde.	A man is playing guitar.	Smeone is laying down.	0.2549988776445389	0.23364612832665443
0.4	Un bărbat feliază o chiflă.	Un bărbat sparge oale.	A man is slicing a bun.	A man is breaking pots.	1.2997238337993622	0.6349936127662659
0.0	Un bărbat conduce o mașină.	O femeie scufundă un crevete în aluat.	A man is driving a car.	A woman dips a shrimp in batter.	0.3568082302808761	0.5081389471888542
3.6	Un câine lovește cu labele o muscă din covorul din fața lui.	Câinele s-a jucat cu un gândac pe covor.	A dog is pawing at a fly in the carpet before it.	The dog played with a bug on the carpet.	4.401916265487671	3.0248960852622986
0.231	Un câine latră.	Un avion zboară.	A dog is barking.	A jet is flying.	0.3581932187080383	0.6974612921476364
0.0	O maimuță merge pe un pat.	Un bărbat călărește un cal.	A monkey is walking on a bed.	A man is riding a horse.	0.6867357343435287	0.5481517314910889
0.5	O femeie gătește broccoli.	Un bărbat își mănâncă mâncarea.	A woman is cooking broccoli.	A man is eating his food.	1.4293424785137177	1.502750962972641
0.0	Un bărbat prăjește o tortilla.	O persoană face un truc de cărți.	A man is frying a tortilla.	A person is performing a card trick.	0.7254429161548615	0.5374867096543312
2.75	O femeie servește mingea de volei peste o plasă.	O femeie predă mingi de volei unei alte femei care le servește.	A woman serving volleyballs over a net.	One woman hands volleyballs to another woman who serves them.	3.831631541252136	2.7518442273139954
0.75	Un bărbat feliază castravete cu un cuțit.	Un bărbat gătește o tortilla într-o tigaie.	A man is slicing cucumber with a knife.	A man is cooking a tortilla in a skillet.	0.6982259452342987	1.364838033914566
1.25	Un bărbat cântă la clape electronice.	O trupă cântă la instrumente.	A man is playing an electronic keyboard.	A band is playing instruments.	1.958512663841248	1.5287138521671295
0.0	Un bărbat cântă la o vioară.	Bebelușul râde și se târăște.	A man is playing a violin.	The baby is laughing and crawling.	-0.8809532970190048	0.22640543058514595
3.75	Un bărbat taie vârful unei cizme de piele goală folosind o sabie.	Un bărbat taie o cizmă cu o sabie.	A man severs the toe of an empty leather boot using a sword.	A man is cutting a boot with a sword.	4.056789577007294	3.2134002447128296
5.0	Persoana curăță solzii de la pește.	O persoană curăță solzii la un pește.	The person is removing the scales from the fish.	A person is descaling a fish.	4.030135273933411	4.2161062359809875
0.0	Oamenii se plimbă în grădină.	Un băiat vorbește cu alt bărbat.	People are walking in the garden.	One boy is talking with other man.	1.1035209149122238	-0.18132559955120087
3.2	Un copil mic merge călare pe un cal.	Fetița a călărit pe un cal.	A young child rides a horse.	The little girl rode a horse.	4.661759436130524	3.456195592880249
0.75	O persoană taie usturoiul în bucăți cu un cuțit.	Cineva pune ingrediente într-un wok.	A person is cutting garlic into pieces with a knife.	Someone is putting ingredients into a wok.	1.1597593873739245	1.6561686992645264
0.5	Un bărbat împăturește o bucată de hârtie.	Un bărbat taie un recipient de plastic cu o sabie.	A man is folding a piece of paper.	A man is slicing a plastic container with a sword.	1.0166294127702713	0.9861861914396286
2.5	Bărbatul a fost împins în apă.	Un bărbat împinge alt bărbat în ocean.	The man was pushed into the water.	A man pushes another man into the ocean.	3.611637651920319	2.672383189201355
1.75	Un băiat este supărat jucând jocuri video.	Cineva joacă la un gameboy.	A boy is upset playing video games.	Someone is playing a gameboy.	2.341659516096115	1.04079931974411
4.0	Un bărbat face un apel pe un telefon mobil.	Un bărbat face un apel la telefon.	A man makes a call on a cell phone.	A man is making a phone call.	4.37409371137619	4.392450153827667
0.0	Un bărbat vorbește la telefon.	Un urs panda mestecă un băț.	A man is speaking on a phone.	A panda bear is chewing on a stick.	0.4103915393352508	0.21439479663968086
4.6	O femeie își aplică produse cosmetice pe față.	O femeie se machiază.	A woman is applying cosmetics to her face.	A woman is putting on makeup.	3.387790024280548	3.55712890625
4.0	Bărbatul a ridicat haltere.	Un bărbat ridică greutăți.	The man lifted barbells.	A man lifts weights.	2.506430149078369	3.1721407175064087
3.0	O femeie hrănește un animal din mână.	Femeile hrănesc animalul.	A woman feeds an animal by hand.	The women are feeding the animal.	4.276562929153442	2.6179981231689453
2.2	Mai mulți dihori ies din cușca lor.	Dihorii coboară de pe un raft.	Several ferrets climb out of their cage.	Ferrets climb down from a shelf.	3.701797127723694	1.2604206800460815
0.0	O tânără cântă la flaut.	O femeie spală partea superioară a unui congelator.	A young woman is playing the flute.	A woman is washing off the top of a freezer.	0.9977605193853378	0.06268635857850313
2.8	O femeie trage cu o pușcă.	Femeia trage cu o pușcă.	A woman shoots a shotgun.	The woman is shooting a rifle.	3.953228890895844	4.279572665691376
3.8	O persoană adaugă praf de chili la chili cu fasole.	Bărbatul adaugă condimente la fasole.	A person is adding chili powder to chili with beans.	The man is adding seasoning to the beans.	3.3192479610443115	3.214876651763916
4.4	O femeie trage rapid o armă de mână.	O femeie trage cu o armă.	A woman rapidly fires a handgun.	A woman is shooting off a gun.	3.765062093734741	3.877560794353485
0.0	O persoană feliază o ceapă.	Un solenodon merge pe jos.	A person is slicing an onion.	A solenodon is walking along the ground.	1.6211731731891632	0.47148387879133224
1.75	Un câine deschide un frigider.	Un câine închide ușa unui frigider.	A dog is opening a fridge.	A dog closes a refrigerator door.	3.451833426952362	3.9379876852035522
1.0	O femeie ține un copil care dansează.	O femeie își abuzează copilul.	A woman is holding a dancing baby up.	A woman is abusing her child.	2.2984537482261658	0.7565826922655106
1.8	O femeie îi aplică machiaj de joker unui bărbat.	Fata i-a aplicat machiaj de față unui bărbat.	A woman is doing a joker make up on a man.	The girl applied face makeup to a man.	1.5038244426250458	2.8811609745025635
1.6	Doamna a adăugat brânză la sos.	Un bărbat toarnă o farfurie de brânză rasă într-o oală cu sos.	The lady added cheese to the sauce.	A man pours a plate of shredded cheese into a pot of sauce.	3.8111841678619385	3.1580376625061035
2.333	Un bărbat susține o prelegere pe un podium.	Un bărbat susține o prelegere la un eveniment care sărbătorește jocul de cricket.	A man is giving a lecture on a podium.	A man is delivering a lecture at an event celebrating the game of cricket.	3.30976665019989	2.3970869183540344
2.0	Pisica s-a strecurat sub pat.	O pisică se târăște cu capul în jos, sub canapea.	The cat shimmied under the bed.	A cat is crawling upside down under the couch.	3.094783425331116	2.620144784450531
1.0	O femeie toacă usturoi.	O femeie feliază un pește.	A woman is chopping garlic.	A woman slices a fish.	2.014375925064087	2.110804319381714
0.0	Un bărbat taie iarbă.	Un bărbat mascat cântă.	A man is cutting grass.	A masked man sings.	1.0673459619283676	0.8422495424747467
0.0	Un bărbat taie iarbă.	Un clovn cântă.	A man is cutting grass.	A clown is singing.	1.5824949741363523	0.8096899092197418
3.0	Un băiat fuge de firul său de pescuit.	Un băiat aleargă în fața peștelui agățat de undiță.	A boy runs away from his fishing line.	A boy is running in front of fish hanging on fishing rod.	4.149751365184784	3.1458082795143127
0.4	Bărbatul a jucat haki sak în birou.	Bărbatul condimentează legumele.	The man played haki sak in the office.	The man is seasoning the vegetables.	1.3705949485301971	0.4823635518550873
0.4	Un bărbat duce un alt bărbat în spate.	Un bărbat face poze cu furnici.	A man is carrying another man on his back.	A man is taking pictures of ant.	0.2930803038179874	0.04126186016947031
3.25	Carnea este pusă într-o tigaie.	O femeie pune carne într-o tigaie.	Meat is dropped into a pan.	A woman is putting meat in a pan.	4.070227742195129	3.903307616710663
0.0	O femeie taie ceapă verde.	O femeie cade peste un castel de nisip.	A woman is cutting scallions.	A woman falls on a sand castle.	0.9221262484788896	0.8247983455657959
0.0	Un bărbat trântește o minge.	O femeie feliază câteva cepe.	A man is slam dunking a ball.	A woman is slicing some onions.	0.9924474358558656	0.3821612149477005
0.0	O mașinărie ascute un creion.	O fată merge cu o bicicletă.	A machine is sharpening a pencil.	A girl is riding a bicycle.	-0.0322629115544259	0.6832609325647354
0.0	O femeie se curăță pe picioare.	Soarele răsare în spatele copacilor.	A woman is brushing her feet.	The sun is rising behind trees.	0.3779873251914978	-0.15861855819821358
0.4	Un bărbat curăță geamurile.	Un bărbat conduce o mașină.	A man is cleaning the windows.	A man is driving a car.	1.9497773051261904	0.5518855899572372
1.0	O persoană amestecă orez.	O femeie sparge un ou.	A person is stirring rice.	A woman is cracking an egg.	1.3803233206272123	0.8079051226377487
0.25	Un bărbat pune un cuțit într-un menghină.	Un bărbat dansează.	A man puts a knife in a vice.	A man is dancing.	1.8562892079353333	0.4747116193175316
4.25	Un băiat cântă la vioară pe scenă.	Un băiat este pe scenă cântând la vioară.	A boy plays violin on stage.	A boy is onstage playing the violin.	4.60393488407135	4.27271842956543
0.118	O femeie taie o pâine roz cu un cuțit.	Un bărbat cântă la o chitară.	A woman cuts a pink loaf with a knife.	A man is playing a guitar.	1.542886197566986	0.2961987257003784
1.0	Un bărbat adaugă cotlet de porc într-o tigaie.	O femeie descojește un cartof.	A man is adding pork chops to a pan.	A woman is peeling a potato.	1.9097138941287997	0.8603622019290924
0.4	Bărbații se luptă între ei.	Bărbatul a desenat pe hârtia albă.	The men are fighting each other.	The man drew on the white paper.	0.7330061495304108	0.05324327386915684
0.0	Un bărbat prinde o minge.	O pisică se freacă de un copil.	A man is catching a ball.	A cat is rubbing against a baby.	0.1529975607991218	0.29125433415174484
0.0	O fată citește un ziar.	Un bucătar descojește un cartof.	A girl is reading a newspaper.	A chef is peeling a potato.	1.7883919179439545	0.7762058079242706
2.5	Un loris lent mușcă degetele unei persoane.	Un animal mic mestecă un deget.	A slow loris bites a persons fingers.	A small animal is chewing on a finger.	2.365907728672028	2.9876643419265747
0.75	Un bărbat merge pe o cărare prin sălbăticie.	Un bărbat curăță o ceapă.	A man is walking along a path through wilderness.	A man is peeling an onion.	-0.0949734635651111	0.9463206678628922
3.0	Bărbatul a cântat la chitara sa.	Un tip cântă din voce în timp ce cântă la chitara sa.	The man played his guitar.	A guy is singing while playing his guitar.	4.484795331954956	3.177059292793274
2.6	Câțiva bărbați patinează pe drum.	Doi băieți se dau cu skateboardul.	Some men are skating on the road.	Two boys are skate boarding.	2.7293428778648376	2.037760615348816
2.6	Un bărbat toarnă lichid într-o tigaie.	Bucătarul a turnat ulei în tigaie.	A man pours liquid into a pan.	The chef poured oil in the pan.	2.382269948720932	2.796461582183838
0.0	Un băiat cântă la pian și din voce.	Un porc agită un leu.	A boy is playing piano and singing.	A pig is agitating a lion.	1.1221819370985031	-0.32393019646406174
4.25	O pisică și un dihor se joacă.	Un dihor și un pisoi se joacă împreună.	A cat and a ferret are playing.	A ferret and kitten play together.	2.759522497653961	3.915291130542755
0.0	O maimuță se plimba prin apă.	Un tip cântă la o trompetă.	A monkey is walking through the water.	A guy is playing a trumpet.	1.1029377579689026	0.9010337293148041
0.0	O femeie se machiază.	O trupă cântă.	A woman is putting on makeup.	A band is singing.	0.1289470307528972	0.8310285210609436
0.0	Un câine conduce o mașină.	Un tip vorbește la un microfon.	A dog is driving a car.	A guy is talking into a microphone.	0.5369766801595688	0.43786704540252686
3.5	Bărbatul a cântat pe scenă la microfon.	Un bărbat în costum stă la un microfon și cântă.	The man sang on stage into the microphone.	A man in a suit is standing at a microphone and singing.	3.7314650416374207	3.6891189217567444
2.4	O mașină iese cu spatele dintr-un spațiu.	O mașină o ia înapoi.	A car backs out of a space.	A car is taking reverse.	3.114224374294281	2.6950064301490784
0.6	Un bărbat ține o broască.	Un bărbat goleste un recipient din plastic.	A man is holding a frog.	A man is emptying a plastic container.	0.9319545328617096	1.1249785125255585
0.0	Un bărbat călătorește într-o barcă.	O femeie taie un morcov cu un cuțit.	A man is traveling in a boat.	A woman is cutting up a carrot with a knife.	0.118051478639245	0.10116037912666798
3.75	Bărbatul a mers cu motocicleta pe autostradă.	O persoană conduce o motocicletă pe un drum.	The man rode his motorcycle down the highway.	A person is driving a motorcycle on a road.	4.274447560310364	3.230087161064148
0.4	Un bărbat toacă o ceapă în cuburi.	Bărbatul cântă la chitară.	A man is dicing an onion.	The man is playing the guitar.	-0.5825905874371529	0.8965969085693359
0.4	Un bărbat cântă pe o scenă.	Un bărbat scoate mațele dintr-un pește.	A man performs on a stage.	A man guts a fish.	0.5013958364725113	0.5756321921944618
2.6	Femeile stau jos.	Două femei stau una lângă alta și vorbesc.	The women are sitiing down.	Two women are sitting close to each other and talking.	2.280663549900055	2.030099332332611
1.75	Un bărbat scoate câteva bucăți de pâine prăjită dintr-un pachet de plastic.	Un bărbat scoate mâncarea dintr-o pungă.	A man removes a couple of toaster scrambles from a plastic packet.	A man removes food from a bag.	1.4693686366081238	2.333347350358963
0.0	O femeie dansează lângă un foc.	Un bărbat leagă un laț.	A woman is dancing by a fire.	A man ties a noose.	0.5794626474380493	0.3208597004413605
0.75	Un bărbat meditează.	Bărbatul călărește calul.	A man is meditating.	The man is riding the horse.	-0.1033215597271919	0.6746666133403778
